session_id,query,intent,slot_annotation
2820,播放周杰伦,music.play,播放<singer>周杰伦</singer>
2821,凤城5路4s奔驰4s店,navigation.navigation,<destination>凤城5路4s奔驰4s店</destination>
2821,洪蕾,OTHERS,洪蕾
2821,拨电话和软肋,phone_call.make_a_phone_call,拨电话<contact_name>和软肋</contact_name>
2821,播放歌曲藕断丝连,music.play,播放歌曲<song>藕断丝连</song>
2822,导航,navigation.open,导航
2822,甘肃省庆阳市西峰区,navigation.navigation,<destination>甘肃省庆阳市西峰区</destination>
2822,草原歌曲,music.play,<style>草原</style>歌曲
2823,到梅溪新天地,navigation.navigation,到<destination>梅溪新天地</destination>
2823,我都没打过架,OTHERS,我都没打过架
2823,提问打电话,phone_call.make_a_phone_call,提问打电话
2823,啊,OTHERS,啊
2823,听一曲希望,music.play,听一曲<song>希望</song>
2823,很怀旧,OTHERS,很怀旧
2824,高青县中医院,navigation.navigation,<destination>高青县中医院</destination>
2824,要爷们,OTHERS,要爷们
2824,打电话给人们,phone_call.make_a_phone_call,打电话给<contact_name>人们</contact_name>
2824,李好,OTHERS,李好
2824,打电话给13600000687,phone_call.make_a_phone_call,打电话给<phone_num>13600000687</phone_num>
2825,雨涂,OTHERS,雨涂
2825,朱军,OTHERS,朱军
2825,音乐,music.play,音乐
2825,音乐差一步,music.play,音乐<song>差一步</song>
2825,音乐播放,music.play,音乐播放
2826,王力宏首好听的歌,music.play,<singer>王力宏</singer>首<toplist>好听</toplist>的歌
2826,打个电话,phone_call.make_a_phone_call,打个电话
2826,家里288了300块钱,OTHERS,家里288了300块钱
2826,我要去王家校八号院,navigation.navigation,我要去<destination>王家校八号院</destination>
2827,七①,OTHERS,七①
2827,播放恋人心,music.play,播放<song>恋人心</song>
2827,我们不一样我们不一样,music.play,<song>我们不一样</song><song>我们不一样</song>
2827,都一样,music.play,<song>都一样</song>
2827,吉娅,OTHERS,吉娅
2827,播放猎人先绞死我我们都一样播放我们都一样,music.play,播放猎人先绞死我<song>我们都一样</song>播放<song>我们都一样</song>
2828,我要去神州通物流园,navigation.navigation,我要去<destination>神州通物流园</destination>
2828,我要听歌,music.play,我要听歌
2828,打电话,phone_call.make_a_phone_call,打电话
2828,好好,OTHERS,好好
2829,我想听你不来我不老,music.play,我想听<song>你不来我不老</song>
2829,应用题都好难写,OTHERS,应用题都好难写
2829,讲个笑话我听,OTHERS,讲个笑话我听
2829,你赶紧给我爸打个电话,phone_call.make_a_phone_call,你赶紧给<contact_name>我爸</contact_name>打个电话
2829,我要去公司,navigation.navigation,我要去<custom_destination>公司</custom_destination>
2830,打电话,phone_call.make_a_phone_call,打电话
2830,帮我导航去天天路,navigation.navigation,帮我导航去<destination>天天路</destination>
2830,把我导航去天天路,navigation.navigation,把我导航去<destination>天天路</destination>
2830,帮我导航去天恬路,navigation.navigation,帮我导航去<destination>天恬路</destination>
2830,帮我导航去天天路,navigation.navigation,帮我导航去<destination>天天路</destination>
2830,导航去滨江大厦,navigation.navigation,导航去<destination>滨江大厦</destination>
2830,帮我导航去衡阳市药品检查所,navigation.navigation,帮我导航去<destination>衡阳市药品检查所</destination>
2830,导航去万达广场,navigation.navigation,导航去<destination>万达广场</destination>
2830,帮我导航去衡阳市人民政府东明,navigation.navigation,帮我导航去<destination>衡阳市人民政府东明</destination>
2831,打电话,phone_call.make_a_phone_call,打电话
2831,我要打电话,phone_call.make_a_phone_call,我要打电话
2831,导航结束,navigation.cancel_navigation,导航结束
2832,唱韩宝仪的歌,music.play,唱<singer>韩宝仪</singer>的歌
2832,在人之下,OTHERS,在人之下
2832,取消,music.pause,取消
2832,导航到合川,navigation.navigation,导航到<destination>合川</destination>
2833,请导蔡家坡,navigation.navigation,请导<destination>蔡家坡</destination>
2833,请导岐山县,navigation.navigation,请导<destination>岐山县</destination>
2833,请导关中环线,navigation.navigation,请导<destination>关中环线</destination>
2833,付淳,OTHERS,付淳
2833,我看不到,OTHERS,我看不到
2833,然后剩下我不知道,OTHERS,然后剩下我不知道
2833,意外,music.play,<song>意外</song>
2833,请拨意外,music.play,请拨<song>意外</song>
2833,嗯,OTHERS,嗯
2833,请播ye wang,music.play,请播<song>ye wang</song>
2833,一,OTHERS,一
2833,哦,OTHERS,哦
2833,一,OTHERS,一
2833,一,OTHERS,一
2833,fay,music.play,<song>fay</song>
2833,嗯,OTHERS,嗯
2834,打电话,phone_call.make_a_phone_call,打电话
2834,静宁路店,navigation.navigation,<destination>静宁路店</destination>
2834,文记牛肉店,navigation.navigation,<destination>文记牛肉店</destination>
2835,牛市嘉祥县,navigation.navigation,<destination>牛市嘉祥县</destination>
2835,济宁市嘉祥县,navigation.navigation,<destination>济宁市嘉祥县</destination>
2835,取消,navigation.cancel_navigation,取消
2836,叮当请你帮个电扇,OTHERS,叮当请你帮个电扇
2836,帮我点首爱斯基摩,music.play,帮我点首<song>爱斯基摩</song>
2836,请帮我播首爱斯基摩,music.play,请帮我播首<song>爱斯基摩</song>
2836,请你帮我播首爱是你我,music.play,请你帮我播首<song>爱是你我</song>
2837,永乐小区小苹果,navigation.navigation,<destination>永乐小区</destination>小苹果
2837,娜,OTHERS,娜
2837,我想听小苹果叮当你好,music.play,我想听<song>小苹果</song>叮当你好
2837,我想听小苹果,music.play,我想听<song>小苹果</song>
2838,打个电话给有没有了,phone_call.make_a_phone_call,打个电话给<contact_name>有没有了</contact_name>
2838,他到沙城宜馨园温泉,navigation.navigation,他到<destination>沙城宜馨园温泉</destination>
2838,我要去沙城温泉怡馨苑,navigation.navigation,我要去<destination>沙城温泉怡馨苑</destination>
2839,导航去公司,navigation.navigation,导航去<custom_destination>公司</custom_destination>
2839,您好您拨打的用户正忙不讲话啦大姨又不打电话,OTHERS,您好您拨打的用户正忙不讲话啦大姨又不打电话
2839,郭旃,OTHERS,郭旃
2840,广乐,OTHERS,广乐
2840,我打个电话,phone_call.make_a_phone_call,我打个电话
2840,我要去陕西省榆林市,navigation.navigation,我要去<destination>陕西省榆林市</destination>
2840,我要去陕西省子洲县,navigation.navigation,我要去<destination>陕西省子洲县</destination>
2841,多亮的歌,music.play,<singer>多亮</singer>的歌
2841,点一首钟盛忠的歌,music.play,点一首<singer>钟盛忠</singer>的歌
2841,点一首忠诚之歌,music.play,点一首<song>忠诚之歌</song>
2842,叮当你好,OTHERS,叮当你好
2842,你好啊,OTHERS,你好啊
2842,龙达陶瓷,navigation.navigation,<destination>龙达陶瓷</destination>
2842,关闭导航,navigation.cancel_navigation,关闭导航
2842,去医院崔哥子,navigation.navigation,去<destination>医院</destination>崔哥子
2842,你好啊,OTHERS,你好啊
2842,龙梅子,music.play,<singer>龙梅子</singer>
2842,音乐,music.play,音乐
2843,我要去如皋火车站,navigation.navigation,我要去<destination>如皋火车站</destination>
2843,拨打电话,phone_call.make_a_phone_call,拨打电话
2843,不要打电话了,phone_call.cancel,不要打电话了
2844,放一壶老酒,music.play,放<song>一壶老酒</song>
2844,放一首情锁,music.play,放一首<song>情锁</song>
2844,放士兵突击主题曲,music.play,放士兵突击主题曲
2845,来一首张学友的歌曲,music.play,来一首<singer>张学友</singer>的歌曲
2845,帮我导航到北京,navigation.navigation,帮我导航到<destination>北京</destination>
2845,这东西你就说是别人打的问题世抢是你的,OTHERS,这东西你就说是别人打的问题世抢是你的
2846,来一首刘德华的歌,music.play,来一首<singer>刘德华</singer>的歌
2846,帮我导航到舟山县宝峰镇,navigation.navigation,帮我导航到<destination>舟山县宝峰镇</destination>
2846,竹山县宝丰镇,navigation.navigation,<destination>竹山县宝丰镇</destination>
2847,想听荆棘纹的远走高飞,music.play,想听<singer>荆棘纹||金志文</singer>的<song>远走高飞</song>
2847,金志文的远走高飞,music.play,<singer>金志文</singer>的<song>远走高飞</song>
2847,并远走高飞,OTHERS,并远走高飞
2847,听金志文的远走高飞,music.play,听<singer>金志文</singer>的<song>远走高飞</song>
2848,播放本地歌曲,music.play,播放本地歌曲
2848,播放当的音乐,music.play,播放<song>当</song>的音乐
2848,播放本地音乐,music.play,播放本地音乐
2849,请播放情笼的爱的世界只有你,music.play,请播放<singer>情笼||祁隆</singer>的<song>爱的世界只有你</song>
2849,我要一壶老酒,music.play,我要<song>一壶老酒</song>
2849,你好啊,OTHERS,你好啊
2849,你好啊,OTHERS,你好啊
2849,播放一辈子对你好,music.play,播放<song>一辈子对你好</song>
2850,播放首dj歌曲,music.play,播放首<theme>dj</theme>歌曲
2850,退出去吧,music.pause,退出去吧
2850,退出去播放器,music.pause,退出去播放器
2850,英语,OTHERS,英语
2850,播放一首歌曲,music.play,播放一首歌曲
2850,播放一首红月,music.play,播放一首<song>红月</song>
2851,请播放卓依婷的歌曲,music.play,请播放<singer>卓依婷</singer>的歌曲
2851,请播放卓依婷的经典歌曲,music.play,请播放<singer>卓依婷</singer>的<theme>经典</theme>歌曲
2851,叮当你好请播放卓依婷的歌曲,music.play,叮当你好请播放<singer>卓依婷</singer>的歌曲
2852,播放音乐前方有闯红灯照相播放音乐,OTHERS,播放音乐前方有闯红灯照相播放音乐
2852,播放音乐,music.play,播放音乐
2852,网游闯红灯照相限速60公里,OTHERS,网游闯红灯照相限速60公里
2852,我想听最炫民族风,music.play,我想听<song>最炫民族风</song>
2853,五福街,navigation.navigation,<destination>五福街</destination>
2853,建设2路天龙三街二座,navigation.navigation,<destination>建设2路天龙三街二座</destination>
2853,应该是,OTHERS,应该是
2853,12月份没看成,OTHERS,12月份没看成
2854,苍梧县梨埠镇政府东南400米,navigation.navigation,<destination>苍梧县梨埠镇政府东南400米</destination>
2854,哈楠,OTHERS,哈楠
2854,苍梧县梨埠镇政府南400米,navigation.navigation,<destination>苍梧县梨埠镇政府南400米</destination>
2854,要565,OTHERS,要565
2854,呼叫565,phone_call.make_a_phone_call,呼叫<phone_num>565</phone_num>
2855,请给我播放毛阿敏的歌曲,music.play,请给我播放<singer>毛阿敏</singer>的歌曲
2855,请给我拨打668161,phone_call.make_a_phone_call,请给我拨打<phone_num>668161</phone_num>
2855,关滨,OTHERS,关滨
2855,取消导航,navigation.cancel_navigation,取消导航
2856,播放歌曲体面,music.play,播放歌曲<song>体面</song>
2856,播放歌曲体面,music.play,播放歌曲<song>体面</song>
2856,播放余文文的歌曲,music.play,播放<singer>余文文||于文文</singer>的歌曲
2857,习惯就好小将军丢了面子头插好,OTHERS,习惯就好小将军丢了面子头插好
2857,赶紧,OTHERS,赶紧
2857,我们谈到公司的产品在家庭里面很简单大家都不是呆子你们班的这个东西是什么,OTHERS,我们谈到公司的产品在家庭里面很简单大家都不是呆子你们班的这个东西是什么
2857,不该,OTHERS,不该
2857,强子,OTHERS,强子
2857,张磊,music.play,<singer>张磊</singer>
2857,播放带着梦想去旅行,music.play,播放<song>带着梦想去旅行</song>
2857,播放带着梦想去旅行,music.play,播放<song>带着梦想去旅行</song>
2858,打电话,phone_call.make_a_phone_call,打电话
2858,电话多少,OTHERS,电话多少
2858,一,OTHERS,一
2858,去市政府,navigation.navigation,去<destination>市政府</destination>
2858,辽源市市政府,navigation.navigation,<destination>辽源市市政府</destination>
2859,导航,navigation.open,导航
2859,台州欣荣鞋材科技有限公司,navigation.navigation,<destination>台州欣荣鞋材科技有限公司</destination>
2859,取消,navigation.cancel_navigation,取消
2860,轩宇大顶,OTHERS,轩宇大顶
2860,导航到保定轩宇钛鼎汽车销售服务有限公司,navigation.navigation,导航到<destination>保定轩宇钛鼎汽车销售服务有限公司</destination>
2860,打电话给老婆,phone_call.make_a_phone_call,打电话给<contact_name>老婆</contact_name>
2860,大沥汽车站,navigation.navigation,<destination>大沥汽车站</destination>
2861,坦洲家私城,navigation.navigation,<destination>坦洲家私城</destination>
2861,关闭导航,navigation.cancel_navigation,关闭导航
2861,不需要了,navigation.cancel_navigation,不需要了
2861,蒋琳,OTHERS,蒋琳
2861,我想听小星星,music.play,我想听<song>小星星</song>
2861,我想听,music.play,我想听
2862,我要去兰考县车辆管理中心,navigation.navigation,我要去<destination>兰考县车辆管理中心</destination>
2862,叮当你好,OTHERS,叮当你好
2862,我要去兰考县车管所,navigation.navigation,我要去<destination>兰考县车管所</destination>
2862,15843494818,OTHERS,15843494818
2863,百达工业坊,navigation.navigation,<destination>百达工业坊</destination>
2863,百达工业坊,navigation.navigation,<destination>百达工业坊</destination>
2863,拨打电话663,phone_call.make_a_phone_call,拨打电话<phone_num>663</phone_num>
2864,呼叫1770000583,phone_call.make_a_phone_call,呼叫<phone_num>1770000583</phone_num>
2864,呼叫17700005583,phone_call.make_a_phone_call,呼叫<phone_num>17700005583</phone_num>
